seq,stddev,N_IN_Conn_P_Src,N_IN_Conn_P_Dst,duration,pkts,bytes,srate,drate,proto,state,label
33205,0.2222772937895149,68,18,46.531609459652934,7960,453427,98884.20571169494,98.25373869016238,tcp,FIN,ddos
35597,1.420767652613513,45,20,108.10839777620356,2990,239745,249.0922357163219,47.96539622981298,tcp,CON,dos
34325,0.2732644104909326,58,74,41.020848521156886,2360,147224,2740.362076434308,80.36598420860967,tcp,CON,dos
61203,1.1281673790956936,60,72,1.038249935808117,111,234585,1786.8099609300177,57.75597355853479,tcp,CON,normal
89401,1.3378231748173832,17,35,62.04293470898428,670,249010,2134.7372983187015,97.7123048802952,tcp,FIN,normal
30751,0.5308219141126749,59,83,62.97502755019541,45,446216,2364.3244049374803,24.72235841076874,tcp,CON,theft
76113,0.053541726886234445,150,28,14.380982100453478,550,94777,2513.6135297203,1.3817170990364613,tcp,CON,reconnaissance
16567,0.05694830558287298,47,25,28.19639384674167,532,197401,3282.095731217487,18.59475712672245,tcp,CON,normal
7191,0.04005096424962547,95,65,94.01968742217095,966,201223,3483.915461208536,12.801878200875649,udp,CON,normal
88608,2.0155689564533934,261,77,4.4116621996144785,609,493241,4878.522612688818,43.69523113285582,udp,CON,reconnaissance
38334,0.5741097767593648,88,87,58.743712875714984,431,168453,3813.917065755533,7.741020374939178,icmp,FIN,normal
80906,2.3866618030478395,64,39,63.64944440150412,358,266866,3439.020098806434,22.01977371397733,tcp,CON,normal
89572,0.8477453854453152,77,16,82.6457585690742,59,479330,1962.3551737651735,9.626588052481699,tcp,INT,normal
1590,0.9049545068875667,27,21,4.495714631748823,975,295941,589.1285416297779,48.67527782580384,tcp,CON,normal
25236,1.0788751835126866,74,33,70.27797360452858,4875,292749,294.03621838639674,26.677707208630164,tcp,CON,dos
160,1.8725740099858834,73,31,0.3727612913454051,2240,131393,59711.89457886727,47.10072981786154,tcp,FIN,ddos
12146,0.4792811110300175,21,56,31.822138896335588,910,479475,3341.316737465042,8.888810004447667,tcp,CON,normal
80910,0.19445820992333265,150,39,59.962610953722425,810,250435,3250.834240306943,51.68706660150371,tcp,FIN,reconnaissance
31922,1.2180897873036585,51,69,109.35384920973662,1890,457743,119107.79536833931,13.006920185788061,tcp,INT,ddos
16238,0.593965050933461,69,48,15.191651330848245,590,97138,47805.290580359375,9.934645142035968,tcp,CON,ddos
8245,0.8764157923571051,59,29,20.315526191264006,40,310180,3138.9562878166885,31.00195506557517,tcp,CON,dos
14744,1.5617043983405354,90,35,80.31033847599493,4840,429643,110984.50805047591,87.4417476462594,tcp,INT,ddos
97103,1.0222007112827594,276,58,44.984028396994034,825,348083,2020.4483751143234,78.8521402927364,tcp,FIN,reconnaissance
46102,1.4524770371782068,45,78,74.81094480934269,2030,475581,2388.7679899381433,95.91498022993508,tcp,CON,dos
84228,1.1785517502116036,57,51,119.69450260194492,3070,146043,4614.872182264815,46.01952643851598,tcp,CON,dos
99533,2.01943615445202,80,15,118.42461249020114,8520,45368,68781.36852388164,31.244142302970047,udp,INT,ddos
56379,1.8359399232958242,82,62,42.446275825751066,472,197702,3998.0697303316333,97.09067318565965,icmp,INT,theft
71127,1.1459658315838959,17,43,60.47153853362608,105,457363,4678.125618730232,38.17680782678512,tcp,CON,dos
56072,1.7040181286670486,34,78,108.56291434536857,3840,227598,71383.32717440385,0.9103406217130905,udp,CON,ddos
71122,3.1019763690865108,16,19,11.061027321364497,412,116287,546.0239262751286,82.0108613811749,tcp,CON,normal
74764,0.8491673905542056,17,37,54.2770161565178,3050,374462,102712.93997191417,16.92105409665826,tcp,CON,ddos
93815,0.7984903749764265,97,12,45.309904220626755,4595,34634,4088.9290487649782,71.79124285673626,tcp,CON,dos
12238,2.167447173380279,90,86,35.38663783654701,7280,129443,14375.361829953565,1.512189045236012,udp,INT,ddos
15650,1.3103995410073648,85,57,119.30451122646986,310,307327,2740.6359462626433,11.099016410946616,udp,CON,normal
37714,0.11048075790691136,40,75,88.02618172739137,1155,27110,2435.4794686980767,48.3563553295816,udp,FIN,dos
73464,3.339992658642805,21,44,46.650250340158244,1180,276364,4235.829947238706,6.789802647982624,tcp,URP,dos
45410,0.04690028315850829,66,61,99.48279797795864,3315,455252,1373.2116995050783,88.86308956869861,tcp,CON,dos
48767,2.0698504076812836,75,71,58.760442419346106,580,493180,2131.4459136591754,74.9869061268564,tcp,INT,normal
46155,2.133156795667733,21,61,104.73905665973068,46,347811,3023.994744591195,32.818531202016985,tcp,URP,normal
7017,4.5899609871347895,36,56,31.966315095823774,9640,64637,64656.85596714568,59.75204143967034,tcp,INT,ddos
79564,0.08348220118235883,55,63,26.832803686220462,222,37618,4775.17587004029,71.55267352531023,tcp,CON,normal
48689,1.3626953939112363,16,37,29.67515446301246,3760,111848,4803.2905729311915,75.53991886279118,tcp,FIN,dos
89679,0.8375064056374677,70,32,64.61813065443016,1560,344924,10198.857416823397,39.567595448787806,udp,INT,ddos
54239,0.6021340827918893,67,96,34.958315625225,95,231505,1489.3051767749482,89.88002207361929,udp,CON,normal
58609,0.14199121053218497,67,44,17.655214977881947,609,236645,37.77332507628272,94.17847300469747,tcp,CON,normal
89082,1.2405463631726794,66,41,119.35535559276934,818,11527,2089.359956488565,19.57152512260174,tcp,INT,reconnaissance
31898,0.9781251128482165,62,11,108.05208685974176,415,356566,3310.7290505010587,91.12387997391095,udp,CON,dos
50962,0.16565080867930296,74,25,76.20185748673207,2450,77382,58911.9194237804,71.26805110023417,udp,FIN,ddos
68704,1.4220185281443158,58,25,106.98525332799959,2875,93029,336.00264961336086,88.81380641373822,tcp,URP,dos
44758,2.0088477913423004,44,60,112.25559303820076,50,345609,979.8615918775645,42.47542682438884,udp,CON,dos
26918,2.1868679466503944,26,76,81.1333189156084,89,53385,866.5394123674022,66.11975415702605,tcp,INT,normal
22737,3.536721631361564,81,63,62.24205476317829,3385,120995,2555.690335965642,23.53797782522461,udp,CON,dos
27991,0.790104144814525,228,29,105.84033306396906,909,325969,3388.432310712889,75.11017523966906,tcp,CON,reconnaissance
62552,4.58873571845178,19,42,68.13607183255223,326,81604,1581.6954832107767,58.17335031470912,udp,URP,normal
58162,3.0084995225433477,43,95,15.216938341922024,2860,119562,16309.681892793582,48.09451118894019,udp,CON,ddos
79624,0.5275344533764934,95,17,44.02335319890023,215,471862,3993.0083805980375,69.26816102729305,tcp,CON,normal
22441,0.2602503363402791,13,33,53.511068287293504,9960,14108,107295.58369739878,55.23452711265574,tcp,FIN,ddos
35206,0.8574284731914892,38,62,112.24434656725533,848,28788,1382.513418402409,76.53548721730844,udp,CON,normal
80812,0.7709927320296794,55,73,79.10259749122638,720,369038,52594.910925895056,85.84360668152429,tcp,INT,ddos
55104,1.2860400405864525,84,67,105.0334322579441,208,139098,409.7473200220644,80.06063044549035,tcp,FIN,normal
70813,1.3133935545004376,55,46,90.91124650909151,139,74061,1138.5635462434798,30.750663151092215,tcp,CON,normal
41628,2.0793634499924933,86,93,37.183996521835425,758,367559,3835.0251902131154,97.61192135636357,tcp,CON,normal
19009,1.0696879763947549,68,21,86.24536045870893,3790,351971,45651.32320621868,64.97412629125185,tcp,CON,ddos
71275,0.16610012068957125,70,93,23.43677301112903,6410,282549,75587.52144455552,32.346647608386725,tcp,FIN,ddos
32403,2.9309729816109833,77,93,48.9780892602844,982,386976,4730.927783468381,4.258087527660481,tcp,CON,normal
53385,0.5560838336868028,75,13,96.7312167668547,2010,446184,3618.21686532089,98.80964097028249,tcp,CON,dos
5794,5.3261545036082305,43,40,73.43188750066548,612,266732,2267.315577850305,59.901739344277246,tcp,CON,normal
5572,0.18810694291959057,95,95,99.04967530180784,5230,270268,45861.6215949458,22.754026250684344,tcp,FIN,ddos
96868,4.7641258582570165,14,88,30.565175178423807,3400,318109,23817.900552583294,49.112380111767976,tcp,CON,ddos
16210,0.14313476063800495,54,47,89.97011014244296,906,240066,3780.724750895583,39.754048028095156,tcp,CON,reconnaissance
90931,0.3940669560148874,29,46,24.279721048658942,1760,436157,14055.371331894708,95.1365239697479,udp,CON,ddos
43149,0.071549547201842,30,84,65.43695538358847,4145,322961,307.06231252516443,49.266094517428215,tcp,INT,dos
91219,1.8317453162166506,26,23,52.0247177999373,906,230719,524.232893452772,48.466766549060246,udp,CON,theft
2225,2.848670321786968,21,84,66.77754645663907,357,200759,1214.6026437849582,79.45997077222844,tcp,FIN,normal
48696,0.8539301923693235,91,82,16.264875349968673,378,98024,3135.6543620087673,39.09115646636563,tcp,CON,normal
32442,3.9575499282073743,76,33,43.34798383368589,1580,329961,4306.664533675851,19.651834837675164,tcp,CON,dos
39130,1.338491743145009,14,19,80.02879280010997,4410,403215,4963.112753065201,76.83987019292634,tcp,CON,dos
62369,1.491407337780642,69,47,67.0241367589292,3310,371966,3657.447590635382,91.01086379505067,udp,CON,dos
92123,2.800557529508274,62,52,65.87682209965945,750,30532,18249.27201733834,4.5726248829600635,tcp,CON,ddos
44761,0.5281713363140859,61,46,61.300102625638395,99,105485,1388.5960201716375,85.99000609130977,udp,CON,normal
23479,0.6560507897171864,87,51,113.26624531975537,1325,183796,660.0205226924231,43.78631958174807,tcp,CON,dos
71855,3.5459236943299395,57,41,112.14842918307016,9110,6475,14446.183809769213,28.913347787944776,udp,URP,ddos
94231,3.4684001548941357,99,93,43.21803659082251,7550,355694,70967.66173605148,3.9180337165475976,icmp,FIN,ddos
85717,5.625033298004686,28,23,42.22804949509298,415,12655,4533.624612228567,20.552276985761143,tcp,CON,dos
12181,3.481708991342761,26,13,66.58825989031077,805,54980,3421.663374040394,33.286980091846004,tcp,CON,theft
98539,0.20436895813128875,63,33,11.473658490420796,2910,363150,4003.2709212821064,7.068424259193229,tcp,CON,dos
15373,2.603558930509595,231,19,36.36150108540114,228,483265,2540.5329971092374,18.879006495366557,tcp,FIN,reconnaissance
29797,0.79103852045022,44,25,27.704877028574927,6840,426599,59416.44977896201,73.68404424021281,tcp,CON,ddos
58273,7.033048786826208,291,48,26.80753681070308,965,493834,4687.429082481688,68.68608162329464,tcp,CON,reconnaissance
89964,0.9587868994763771,50,27,76.62102460190626,655,1200,3609.850993863979,76.98389172392538,tcp,CON,dos
98827,1.210603299693039,22,34,46.12265577096357,100,309185,57418.99047334011,16.525778032348093,tcp,INT,ddos
93636,1.1318156928103138,42,16,20.540553806621993,9730,120896,41574.474357829335,4.303016652794245,tcp,INT,ddos
54041,0.5823303070119492,24,65,106.50873382668615,900,241432,465.7281528400546,46.858987123909436,tcp,CON,normal
75358,0.11697813245861505,72,56,104.89796840384737,568,276457,4104.932456973238,34.278473510715365,udp,CON,normal
71369,3.3900246549517714,24,91,103.4956883609447,9360,450390,21167.538303184112,77.67330799537848,udp,INT,ddos
78357,2.434360921652846,40,91,46.89000232599287,545,195118,2575.127644969418,53.882675922946845,tcp,CON,theft
16212,0.22540917885940204,111,12,6.838837438800777,244,5805,3186.432468869638,93.11803099044243,tcp,CON,reconnaissance
5843,2.2493173576924965,19,10,12.80993540531443,226,378677,3720.4161185102853,6.120639096181202,tcp,CON,normal
63116,1.4746343726491649,198,42,33.126493524476125,228,179560,416.8094562266532,36.36763652931304,tcp,CON,reconnaissance
66853,0.7892738807193127,80,80,26.397180523034447,2450,335332,1338.2406569810842,40.52406014353258,tcp,CON,ddos
45969,0.4395870437614452,42,83,104.8784004322401,929,219183,3530.071878373317,12.588943406002894,tcp,CON,normal
17509,2.946266204616024,48,68,118.36299528853075,444,451733,2272.010934671354,58.30158814917501,tcp,CON,reconnaissance
22006,1.806900798429135,42,81,98.00102280615396,917,494679,905.7586859555422,4.0202444729082965,tcp,CON,reconnaissance
54576,1.1902467646694002,99,41,87.58213848099987,3075,324593,4910.13885753971,71.27251285519716,udp,CON,dos
80743,1.4107542420687733,89,96,70.63530816713778,3545,20059,3956.791640847036,3.7443160765522787,icmp,FIN,dos
18972,0.1432244925396214,66,26,92.38922599328556,887,197908,2892.6074544957773,87.34720559435075,udp,CON,normal
25600,0.9634522981232114,81,87,113.64405042977471,813,61296,3510.565253769151,6.502697157865123,tcp,CON,normal
87593,0.32294964062064624,285,26,72.16175904417982,825,352386,775.2017798897821,45.63494148450557,tcp,CON,reconnaissance
66915,0.3505176716117807,49,98,18.554434669136047,461,73527,4811.1297528148525,15.538539882185887,tcp,INT,normal
67056,1.6239783266120333,37,30,19.663834213929093,9360,45145,124545.89396321215,13.31222451504278,tcp,INT,ddos
87698,3.6330017542076853,45,64,70.06395251262721,3605,113979,3242.262704142877,72.12156891979681,tcp,INT,dos
5356,0.775659485395772,65,15,40.01689130563715,1910,144090,3341.596175953616,77.42510419425092,udp,CON,dos
54121,0.34931604418092155,56,93,109.22977478202108,1920,280132,88058.05457060985,73.9199087084949,tcp,CON,ddos
74620,1.5693725081418723,80,58,73.39746841798285,6390,381981,83224.11346428732,40.3991851264783,tcp,CON,ddos
38343,3.07409084783188,49,93,81.17943711818981,5220,417760,54819.0072032054,99.07860371289104,udp,CON,ddos
85993,2.06938811427629,68,35,0.6994793913982076,8420,190893,67585.67796201789,33.99689175865056,udp,CON,ddos
78861,3.0460597032457075,52,41,59.8623273989627,2890,124119,1413.7027148311165,24.527956114526393,tcp,FIN,dos
2258,1.1536002802373042,75,81,51.74033540194801,870,406569,2234.294897118932,99.65054216462622,tcp,CON,normal
27365,2.090741463964794,18,53,84.70491694024719,4265,383249,2180.572919650241,97.72768052801332,tcp,CON,dos
24973,0.22634694236163427,15,68,45.917256601343546,961,223957,1440.7732975245242,59.183597448473805,tcp,CON,normal
26655,0.6421979924818821,74,38,117.18902725142759,158,427150,3933.5454269542033,20.903917828650474,tcp,CON,normal
80770,0.7403362802632176,12,26,80.42471158358666,256,305616,2048.4190546812983,23.849884891970554,udp,CON,normal
81424,1.0739966557807954,83,27,79.19054005877759,850,381600,2758.621223306141,52.088544509277654,tcp,CON,normal
29321,3.9692272159158795,46,49,110.32101802981316,2735,367685,780.5370068774589,77.61032042660364,tcp,FIN,dos
20809,3.110744698172437,96,72,119.42458486296758,5060,317323,59372.17510532618,7.745414440303655,tcp,INT,ddos
52390,0.21671603794328914,42,91,23.73928489076433,821,273747,3807.300510484242,68.76704005373576,tcp,URP,normal
95691,0.2845443982394244,18,84,97.26416665262416,167,442708,2222.6837429707107,10.311084932451497,tcp,URP,normal
34774,0.6639108605504159,62,54,19.479177119147977,4400,141039,2788.7511450976244,84.41107444098314,tcp,INT,dos
51169,0.5153078349059962,86,85,54.845757323052126,220,9365,87714.06874810933,53.21182222463141,tcp,INT,ddos
27748,1.4308757920894983,60,88,12.023148334492083,67,168304,1944.9389755276832,98.96940904693412,udp,CON,normal
76397,3.4961072635458557,80,99,74.80489404508131,7100,206847,44161.93586545858,75.29822322281703,udp,CON,ddos
83693,4.916806276313282,35,12,56.22271109044559,6120,258592,10720.030404012565,49.722865738103486,tcp,FIN,ddos
57506,1.5902544387228708,25,12,75.44424510013748,8480,257190,72785.09361441719,14.117714944129823,udp,CON,ddos
85897,2.7317132274574845,49,47,81.35561235309694,707,330761,3534.8220494606885,54.23956527359432,tcp,INT,normal
18136,1.1172993754100427,99,82,74.33225057149853,6120,314426,72657.60455704664,11.444473611223438,udp,INT,ddos
90888,0.3504101761348258,60,49,35.284200683762165,2935,206388,1417.6983729254173,90.51623998820895,udp,CON,dos
96036,1.1156770731970558,144,77,100.43526191008301,888,338771,1311.758147805006,23.006774929063923,tcp,INT,reconnaissance
47378,1.2147999528807754,64,63,66.20279223881552,17,405846,797.5221172692318,86.53666801841155,tcp,CON,normal
23555,2.034856159928376,45,29,58.782650934843154,3295,328870,235.04945586796515,30.39025566673064,tcp,INT,dos
62492,0.37246703603047143,74,24,118.4476694443807,762,448726,2134.447493327328,22.189856726302892,tcp,FIN,normal
55622,0.6890356745496926,94,14,34.02166529687051,255,434067,802.6855542271948,30.423613872833677,tcp,CON,normal
58284,0.678899860745544,86,48,63.36410855711587,1880,392483,86350.48562960987,70.75541572400273,tcp,CON,ddos
85141,4.8074444292226115,99,49,81.87926710838036,1640,433660,4808.668874214518,52.52155689941381,icmp,INT,dos
16924,0.8803319961192444,54,16,15.027986726055095,3800,488887,9187.510744238609,10.747248738311011,tcp,CON,ddos
47592,2.1103210230001794,54,81,42.509412657860096,974,228194,4464.789622776676,13.705901725934632,udp,CON,reconnaissance
62262,2.084317747138271,46,42,96.20284423096314,1730,437640,3288.614670878676,37.85296726365011,icmp,CON,dos
54337,0.46293816221832224,96,46,28.411751393745003,240,203407,4301.408875649304,33.85435183136835,icmp,INT,normal
74084,1.2724914984830789,10,41,59.195350498067896,2365,357281,774.8787600797425,85.17354114060139,tcp,INT,dos
60949,3.370766639115135,75,52,75.67604208735054,3070,442335,113310.48736392286,57.22531904898233,tcp,INT,ddos
33003,0.9671005437220924,72,72,80.53981123455871,880,318599,4789.363320109468,18.671498608817938,tcp,URP,dos
80099,4.35384131467929,52,45,87.39752473529707,313,22528,4533.579873351334,2.8342999150862025,udp,CON,normal
73017,0.36207246827866496,37,58,103.91741206783628,906,454976,3927.519607253315,10.236310557969308,tcp,FIN,normal
26673,0.11557931938365472,40,34,47.14374030459348,2720,466316,451.612255874782,70.04116834099612,tcp,INT,dos
4214,3.330870096057449,78,75,84.79612448373678,1675,191777,1103.733283438991,84.70972670277709,tcp,INT,dos
10294,2.822669359114448,98,18,87.86122555778242,3790,460741,114142.11855041624,78.25380029049656,tcp,INT,ddos
99978,7.357362145115129,17,27,36.03359534110869,634,228171,1147.1985437042495,78.9875475575091,udp,CON,normal
