flow_duration,total_fwd_packets,total_bwd_packets,fwd_pkt_len_max,fwd_pkt_len_min,bwd_pkt_len_max,bwd_pkt_len_min,flow_bytes_s,flow_pkts_s,flow_iat_mean,flow_iat_std,active_mean,idle_mean,label
7103083,192,104,228,60,127,16,468037.7156672798,2339.743537465303,17806.55793428397,19421.149830365885,87187.83243948431,308609.10131319164,dos
3053480,276,180,974,38,859,0,529347.1476424594,4525.406825682038,30239.94936558176,6662.078705471211,20178.729788519133,416349.9111836053,normal
311485,106,339,1610,2,1759,37,815158.6649032895,544.1626286486865,21697.904645014914,10375.139490557964,95040.6047570098,827059.1441720116,normal
6918963,482,440,558,51,695,48,861855.1641700576,8814.409930105407,43852.93085157389,18468.041192942677,80731.40462480357,997179.9530198164,normal
7916423,4,104,854,21,496,59,683011.7762141459,4438.303560433791,21213.139176377666,512.6474517468193,90912.40374431617,121022.06667841453,normal
3607423,144,225,522,16,1303,52,294198.10517269076,128489.21741217577,17967.787859318003,18323.72088851706,67656.18169781238,459504.43307873,ddos
6514624,307,370,975,10,1828,29,528568.5079627853,6772.40101177608,8671.894152904972,17160.000247047912,65155.769532495186,620268.0027742399,normal
6257938,452,27,533,46,1564,27,130621.852380293,3198.599204589773,17468.618385228117,9359.706268377422,24910.94852905511,392842.02348476084,normal
9322184,160,495,599,38,809,32,230109.47545457684,106906.4556997703,33481.02396264534,10338.446207036724,62611.37847046031,131841.75055216328,ddos
6415361,122,482,1957,60,1553,12,303058.6342166399,4688.552296148602,8798.783472091325,953.2535242751661,42024.87474047931,23875.544310927864,dos
809459,1096,15,1191,46,130,23,72759.93158256066,51186.1813370195,35271.65602776357,11115.507752163407,15339.261416739337,31302.3651919353,ddos
2201680,640,276,1874,26,1484,43,884988.6056707628,100189.68611504139,542.2450619738224,2462.1637901230843,36010.11966968517,497506.30457607156,ddos
1494239,154,332,859,48,268,36,122644.17722520337,7743.383797094063,18353.980740078063,5278.615812441017,66214.38357907019,411112.6151886395,dos
5473760,2864,482,1685,42,617,21,696838.7260854527,103292.32445415652,23302.082182031743,16080.858475026922,87568.85448859197,979278.4363965635,ddos
3009928,25,297,1005,28,1692,51,505661.86881784734,4628.65602477098,4815.055700870547,10093.487113455589,43805.87474172627,912068.7057650945,normal
4152192,452,53,102,59,961,62,831767.8285758066,2593.158335453018,34208.0290212437,15037.70921321727,28997.242656921495,611237.4200162849,dos
69618,169,287,1085,60,1594,12,741035.7482166818,8103.977500676152,5146.817898759226,18636.01079167474,16101.028743232937,474651.4386538612,normal
176455,59,113,175,11,1627,39,759738.0053396857,3466.5394511914224,4507.189921619433,3423.1554252438846,40300.654156725854,573296.3735766712,normal
8508951,301,37,1712,12,1967,11,418346.27765784925,6129.592393109528,18402.975497259467,5190.205491939121,28453.70364812998,464398.4967011709,normal
5201782,41,453,472,57,1283,56,833976.1358960872,1153.5752106373784,36917.537259492135,11739.72106106998,44719.3857759333,346704.48533280083,normal
6042160,38,369,1662,10,1074,40,94741.8755868058,7402.807231632261,48184.1112325688,18991.798551008156,10074.472911347499,610370.2055451373,dos
7230157,117,229,1327,63,1156,48,444419.0158606418,9529.13311283008,38803.13148472217,15586.011997178824,73548.0034676407,930359.9605405447,normal
6687864,2200,165,1231,30,1702,45,994614.0608000046,67394.07068018412,23305.574481549702,12786.331949451938,442.2880128408413,645987.5824990442,ddos
3199139,270,181,636,10,808,6,948114.5450425356,5483.622030803383,13637.141821586067,13583.472433304923,69957.89651995689,177434.33039733503,normal
2776474,127,443,643,56,1028,35,82212.58498212081,8994.909401993711,15077.672502980333,8652.5162402124,30663.38946285907,475877.2190025499,normal
6683735,405,204,1517,57,647,28,572985.5891668376,7953.002549225364,14192.094321997367,8074.508390872364,35924.43523240152,172574.65249678816,dos
2318720,399,365,526,40,737,28,315650.61175407626,9622.804360601893,2784.671155352703,19736.670503220055,17116.48991816598,119435.50621588972,portscan
3487479,3,244,1176,42,501,25,728472.535009875,2660.722854741886,3464.1084265914774,17127.744893421288,96817.90207098133,329656.0449659565,normal
7300359,2344,358,1314,56,1207,26,735787.4336485661,70499.74915947794,11030.090944218728,15218.041186712799,5296.247982743829,199177.38432626874,ddos
6295525,373,332,641,35,408,23,93.26802124287603,4556.485617322571,5405.294879099713,14394.32877319606,28305.43077393476,935327.6952504021,normal
9473017,3984,430,1116,1,1114,30,845819.1807713562,70966.06843603785,378.6150878998704,11342.230308868817,14691.708071544606,55867.69519836254,ddos
2429251,430,395,1971,22,1459,6,223582.7077366127,9131.266376547774,14287.228773320187,6581.944649166613,48226.727363211656,964139.2772533691,dos
41843,16,308,1479,60,819,16,965906.6142192645,2055.2293224343757,17616.04645582455,8657.068680784092,55999.85376790518,840804.4571563994,bot
8559656,398,416,1901,35,902,48,905431.307896105,8948.984516748344,46372.39653292637,1177.1502192731687,19632.012630595018,261275.43389834464,normal
5521552,265,411,312,13,188,32,190659.04904679398,5711.310863723818,49741.13678534555,1786.1767006687269,65530.47253206366,92574.05710178579,normal
6850422,239,120,674,36,1503,33,636335.4239632279,5368.471806982554,28976.08331667395,7689.240978622047,55265.8983249712,566998.18218561,dos
7950906,263,258,956,48,980,57,296351.30601008586,4165.056615127809,45050.165738749,2314.1040916932766,84212.61507109227,246259.8154125395,dos
8890501,398,209,1815,26,814,17,102984.13535770745,5396.486682726966,30915.11944196294,7961.515664198952,90654.24942451136,250550.05012476083,normal
8714992,134,409,776,11,382,40,874002.3281042776,8032.922057688649,24883.91964937623,4268.327684589952,69451.45775804385,573959.689272122,normal
1830414,1704,309,1480,57,849,4,180826.47221348857,73835.87641642614,2143.7355617296025,7000.622672304713,63027.30186322377,457661.70194453205,ddos
3777441,15,295,1015,28,1345,0,420967.56041297823,7760.249346724576,2239.360187610018,7584.923453972303,60539.260499703974,506913.62616299506,normal
8657216,3488,193,1895,5,1466,6,924189.1260190151,62496.40193085221,1549.564490903967,15886.35778356679,16711.805419503246,319090.0419813241,ddos
4585415,2624,67,686,43,489,57,75354.34139725428,27435.607009308602,7512.5151412792075,13712.617764500568,88323.99423854881,324224.52150085976,ddos
5899031,418,113,1704,46,1156,33,550584.4957273183,4146.685204664889,3854.3315020173227,16298.066777442235,36021.40076805752,999418.6811156063,dos
4976663,360,219,79,22,1707,2,572144.3723206534,7233.468480229131,9741.985386477758,7297.736521624214,69140.60154663592,393214.1446459734,dos
1770503,129,219,1641,50,425,35,763066.7106774775,8517.533402491861,25965.300470952334,16516.68830876089,44065.79432792175,222970.81997366596,dos
4371372,352,472,1747,9,249,34,827130.8697588567,7716.274797278488,5033.002238335147,18993.063629980046,90290.26545431845,704468.0179524993,portscan
7568470,976,217,346,33,1084,50,424143.79476053966,56169.08066551526,17215.69767415615,5548.74185592652,40754.40611454968,783769.9526328535,ddos
4929526,241,236,1986,60,1982,56,743683.0406979403,5791.5305095380645,33302.093752391374,14373.944688708782,55998.827517794045,235226.22493193357,normal
9665193,115,430,1225,43,1585,11,910439.317147759,3604.5905897729494,3920.4517567144712,1151.2697808651385,18747.350822546472,109333.79370004426,portscan
507095,197,385,818,11,1019,14,886266.1990558598,7045.00140126626,11019.808143577458,10420.92637181078,55403.93861176113,294047.4523685773,bot
2185554,222,297,804,31,1445,3,501819.0686158982,4364.5783452980995,34610.7331611409,3126.798507575292,20258.114716648,525257.1521996836,normal
6262194,1712,417,786,25,1499,55,607029.5495132686,114725.94421216533,49010.4003345304,16659.193937260905,79451.37594375292,380785.38529921114,ddos
7928348,404,93,1477,6,1246,32,672808.8619146614,128.0602962116961,40537.15142013059,8285.741988796595,36731.43514614674,154580.46455641993,normal
2072823,80,252,538,31,1461,15,819108.7999164086,3401.6014571560086,20708.439574062762,12086.160044514072,42433.483617964295,24577.005368777383,normal
5227628,263,404,657,32,683,28,507733.08983826725,8782.2366457196,18789.65700405394,11643.736094965245,64031.403108135586,505695.892320044,dos
565735,135,491,102,17,1943,5,111900.01929607008,3235.516518393734,1942.0492334687403,2085.625751305029,8595.694375598983,870580.3013110236,normal
527509,306,356,47,34,1407,62,385301.7371169367,3947.70425598778,32857.061829429666,2002.85901112355,31478.71179906756,595437.111614165,normal
9989736,242,427,285,19,318,48,720202.0794212429,7907.3365540412715,11138.971694648812,11430.540544988606,93333.52572924552,868578.9880338055,normal
287735,3088,214,1326,30,1019,36,623798.9451838884,14193.727072371228,34179.06573368518,6299.619597503587,86211.82278692965,766171.1515253354,ddos
583610,303,480,416,4,224,22,753491.8014842418,3118.994074769069,38010.8677102945,2228.2231909764305,23121.242185869727,343153.86773160327,normal
4722440,270,379,981,31,422,12,499953.73832233215,7744.696309032222,43991.00529303295,6200.052209664177,51283.492224299385,413182.29078872636,normal
4779072,2296,257,782,51,907,43,174404.7725452007,143552.68706278433,27417.017924387314,3812.990916133292,58331.815083637426,862344.5707295957,ddos
6335887,50,346,999,46,1214,0,115207.53860718236,7828.385506776261,41500.58050545127,793.2336111470795,30164.452100931692,705398.5048238183,dos
1693581,189,239,1743,41,1894,56,481261.939013507,1724.2071461097812,36162.033332037005,7596.694308436136,34763.80896849127,559402.0518360097,normal
3061442,2376,314,1426,18,1800,11,205724.83621538396,125253.12873529414,17655.52875229216,13614.858298944959,97795.73898194096,947371.1999364893,ddos
600298,14,213,830,0,1779,26,982266.8880537592,4757.802498980874,5330.377782056511,2264.8899843227446,13853.36042946027,46667.71689726867,dos
397991,389,97,600,62,78,24,198752.9719393397,7830.076378515181,12116.0756272476,11702.725043231067,91134.20626831835,856860.7170211972,normal
3081462,459,15,1362,6,854,21,566784.2946896596,2393.621769784568,42230.446852288565,3032.9692536189177,35424.53683855188,318665.34854431293,dos
4694605,232,403,1881,59,1003,62,1767.9341907893554,3411.391666725876,26725.744342916354,1367.6352917018364,23906.25468965487,649110.8155950661,normal
3648065,261,153,630,57,364,61,253645.08219896164,9016.382731522624,33281.47074610442,1844.4835109755809,26053.65917987712,915031.3617353227,dos
1041666,192,15,212,21,21,33,259138.4872191127,9108.006727563039,8061.129594076587,4196.133265951878,28329.719489781502,354044.67761221924,portscan
5081602,3304,197,246,49,547,17,737987.4356160045,42777.40885170671,33355.47167388806,9312.198056041352,28690.183754401743,495095.61096136965,ddos
1619382,1624,492,470,33,329,40,495626.1385444596,12534.189013270452,42804.169573030704,8889.978351036452,25404.149224186025,322645.148223803,ddos
3434178,2088,107,1225,50,1179,15,12091.851010781696,139352.34751832965,4327.115336011879,9529.021289987957,84248.50423863047,704246.3643053254,ddos
9459621,113,22,951,55,55,28,379170.93885588093,3004.1104921128263,9036.661482831576,7517.603580831525,26779.206467088403,130428.8520314808,portscan
3297566,374,41,1370,55,1890,29,644781.0970720964,1201.2818195926902,40632.968792505075,17603.6011326184,86184.02059019366,752990.9120270213,normal
4442071,352,36,1648,9,1271,29,636706.9548707419,3481.205488639836,45151.34654520152,17691.681608233823,96926.83483233179,780682.5953536483,dos
4850925,36,327,674,46,924,19,53888.714212555475,2820.0620441734363,36545.59222213814,13158.098645532215,27882.86955589271,66025.59665195618,dos
7323877,632,389,222,41,260,46,928912.9323735198,12084.916760604578,13726.934478481611,6480.925606767696,56509.58436852183,399737.11126518674,ddos
6805797,275,164,421,25,1795,21,246991.06874736442,9837.393538013954,5702.828555514661,3700.499551095524,45614.829640117474,696811.0362492308,dos
9275807,448,115,1687,31,434,60,891526.1141048323,2937.7783679429544,6490.610516250837,13954.63710826152,84669.53084106019,94332.05647923127,normal
5595195,278,149,491,59,1550,41,213414.445927673,2723.867392336177,4990.049763843386,19930.804885670685,30828.178058061472,793417.9616321565,portscan
7438196,162,5,1822,41,1501,33,567850.2842670208,4199.363265032427,3910.582224250537,16386.572972535483,76477.29330384567,642490.1278963258,portscan
3053507,312,31,1689,26,1723,62,406080.30824593955,4148.275936079092,32714.329180949346,6555.824041399534,47563.887162496874,463147.5070858728,normal
1417331,136,144,909,61,537,3,581349.2831464106,65074.98225374011,25168.849244537974,3836.528609012961,63090.88960567204,94919.7309809292,ddos
9919889,204,293,198,11,534,49,497862.8141665532,9066.309023132564,6274.746669624374,16352.852310928125,57664.981113317735,71343.4669636216,normal
408074,473,400,1741,39,380,30,2047.3108536820384,602.4579196531969,122.25311331701138,8044.775728169984,6239.465381176024,245212.3815490429,dos
3604824,440,292,1999,22,102,50,351332.3747985915,9416.456292636292,1284.8748342941337,11699.393317989628,58858.5176817651,790249.2146352276,portscan
6819022,136,406,1061,13,28,49,11217.15632969944,99888.57316673089,7345.479784773339,850.0950744555547,82747.46197326996,890013.2795175774,ddos
6847675,202,176,482,33,1877,13,683366.5346581084,6975.137882510558,35998.72705012971,16127.658139132334,28843.826614514823,247702.1988129653,normal
1151982,3808,444,854,16,1506,7,853495.8051885306,23679.069146451664,14271.199263807699,4045.180278054663,40273.631050777316,304423.3201522557,ddos
6456282,210,176,1956,5,1080,36,384714.4617098606,3291.323068793279,4690.910537890721,15270.276670137846,20511.273224860015,170163.6923322376,normal
8118712,3992,60,628,26,1085,4,524802.0375681086,7834.329670152677,37771.396181795106,13206.13588743949,20964.617612779857,685870.6808746799,ddos
9332839,402,76,1589,7,954,7,65837.34717925893,6530.8250783918265,47024.89563767778,8249.916276665268,30708.230385317638,27697.25691352698,dos
6999466,429,415,945,32,1071,10,385197.40881353227,3398.5573696857473,5033.109322765092,10670.253544191053,75370.98456081687,930870.826979921,normal
2471421,480,382,1446,34,1390,62,138860.40643129137,5512.5797603179635,48153.323083954136,10752.609910238949,48127.85944152214,275017.9397154849,normal
700370,78,85,1436,46,546,55,64701.83894833503,7527.307818065097,47513.735216358946,4504.979333979966,69120.06917415024,770432.8772679099,dos
8479125,56,190,955,16,1581,28,172033.14750087896,5535.3856821616455,5232.130074976379,2584.8785886170635,93562.28132286134,964572.7679367532,portscan
4623042,80,6,319,25,1568,54,870843.9435650761,715.0424224994582,14795.316086557525,16201.675663497479,73036.37757190735,146872.79822934896,normal
9449268,306,405,370,56,326,20,982204.4033289491,616.4952188064237,6913.227780673063,13801.825007250423,37315.84865612967,124343.51664761534,normal
192558,58,84,206,6,1761,38,879214.1327696013,8671.590869617377,41194.43821025806,12427.224184540868,51069.3983855255,275844.7170177534,normal
4719012,18,261,1390,45,265,12,969670.4716857255,2621.5684374900534,30240.949376331642,5567.181421821936,27859.207706315814,589576.1471739142,normal
3897037,208,444,642,23,1751,63,730806.8014854623,3622.171111654461,32568.41788584152,8042.118124173203,6574.763316618093,1348.0449426480634,normal
9797499,465,397,1452,24,728,48,159705.49981864667,2184.042082620784,43045.232471472475,2945.3144465840774,66601.60213915593,605927.8811273036,normal
5498063,135,399,1802,34,1199,18,563170.4530779338,6988.8396835563635,22202.770362932024,15088.291248747377,66184.58716781603,576908.3084583543,normal
4102653,332,258,90,25,1067,62,731596.0696337237,3861.047643508803,18411.739341433557,301.23468850229875,85624.18112110368,45887.98893182922,normal
8434958,482,392,1864,58,218,2,513462.7941487978,4563.308687220452,38117.611798965016,57.598962347702454,15972.372233449018,523049.42476203275,normal
